entity,type,source
Fordham University Press,ORG,https://en.wikipedia.org/wiki/Electric_charge
Jean-Antoine Nollet,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1979,DATE,https://en.wikipedia.org/wiki/Electric_charge
Wangsness,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Durgapal,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Charles François de Cisternay du Fay,PERSON,https://en.wikipedia.org/wiki/Electric_charge
J. J. Thomson,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1750,DATE,https://en.wikipedia.org/wiki/Electric_charge
today,DATE,https://en.wikipedia.org/wiki/Electric_charge
E. M.,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Fox,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Andrew,PERSON,https://en.wikipedia.org/wiki/Electric_charge
May 2024,DATE,https://en.wikipedia.org/wiki/Electric_charge
Stephen Gray,PERSON,https://en.wikipedia.org/wiki/Electric_charge
late 1100s,DATE,https://en.wikipedia.org/wiki/Electric_charge
Richard,PERSON,https://en.wikipedia.org/wiki/Electric_charge
a b Baigrie,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1747-05-25,DATE,https://en.wikipedia.org/wiki/Electric_charge
1998,DATE,https://en.wikipedia.org/wiki/Electric_charge
Philosophical Transactions of the Royal Society of London,ORG,https://en.wikipedia.org/wiki/Electric_charge
Harvard University Press,ORG,https://en.wikipedia.org/wiki/Electric_charge
Law,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Gerolamo Cardano,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Duane,PERSON,https://en.wikipedia.org/wiki/Electric_charge
2019-09-16,DATE,https://en.wikipedia.org/wiki/Electric_charge
about 1745,DATE,https://en.wikipedia.org/wiki/Electric_charge
the Standard Model,ORG,https://en.wikipedia.org/wiki/Electric_charge
Modern Electrodynamics,ORG,https://en.wikipedia.org/wiki/Electric_charge
Oxford University Press,ORG,https://en.wikipedia.org/wiki/Electric_charge
1663,DATE,https://en.wikipedia.org/wiki/Electric_charge
Jed Z.,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Westport,GPE,https://en.wikipedia.org/wiki/Electric_charge
11 April 2018,DATE,https://en.wikipedia.org/wiki/Electric_charge
New Delhi,GPE,https://en.wikipedia.org/wiki/Electric_charge
Bruce,PERSON,https://en.wikipedia.org/wiki/Electric_charge
2013,DATE,https://en.wikipedia.org/wiki/Electric_charge
2002,DATE,https://en.wikipedia.org/wiki/Electric_charge
the 18th century,DATE,https://en.wikipedia.org/wiki/Electric_charge
Oxford,ORG,https://en.wikipedia.org/wiki/Electric_charge
2014,DATE,https://en.wikipedia.org/wiki/Electric_charge
1953,DATE,https://en.wikipedia.org/wiki/Electric_charge
early 200s.[12,DATE,https://en.wikipedia.org/wiki/Electric_charge
Robert,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1800,DATE,https://en.wikipedia.org/wiki/Electric_charge
Harvard University,ORG,https://en.wikipedia.org/wiki/Electric_charge
Greenwood Press,ORG,https://en.wikipedia.org/wiki/Electric_charge
"May 25, 1747",DATE,https://en.wikipedia.org/wiki/Electric_charge
William Watson,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1897,DATE,https://en.wikipedia.org/wiki/Electric_charge
early 1747,DATE,https://en.wikipedia.org/wiki/Electric_charge
Pergamon,ORG,https://en.wikipedia.org/wiki/Electric_charge
Gray,PERSON,https://en.wikipedia.org/wiki/Electric_charge
du Fay,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1909,DATE,https://en.wikipedia.org/wiki/Electric_charge
2009-05-26,DATE,https://en.wikipedia.org/wiki/Electric_charge
at least c. 600 BC,DATE,https://en.wikipedia.org/wiki/Electric_charge
Roald K.,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Faraday,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Denker,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Cohen,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Gambhir,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Charles-Augustin de Coulomb,PERSON,https://en.wikipedia.org/wiki/Electric_charge
2025-10-16,DATE,https://en.wikipedia.org/wiki/Electric_charge
Charles François de Cisternay DuFay,PERSON,https://en.wikipedia.org/wiki/Electric_charge
IEEE Industrial Electronics Magazine,ORG,https://en.wikipedia.org/wiki/Electric_charge
John Theophilus Desaguliers,PERSON,https://en.wikipedia.org/wiki/Electric_charge
International Bureau of Weights and Measures,ORG,https://en.wikipedia.org/wiki/Electric_charge
St Elmo's Fire,LOC,https://en.wikipedia.org/wiki/Electric_charge
William,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Gilbert,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Roller,PERSON,https://en.wikipedia.org/wiki/Electric_charge
John,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1966,DATE,https://en.wikipedia.org/wiki/Electric_charge
I. Bernard,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Otto von Guericke,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1950,DATE,https://en.wikipedia.org/wiki/Electric_charge
Guarnieri,PERSON,https://en.wikipedia.org/wiki/Electric_charge
McGraw Hill,ORG,https://en.wikipedia.org/wiki/Electric_charge
Dufay,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Benjamin,PERSON,https://en.wikipedia.org/wiki/Electric_charge
New York,GPE,https://en.wikipedia.org/wiki/Electric_charge
the mid-1850s,DATE,https://en.wikipedia.org/wiki/Electric_charge
Steinle,PERSON,https://en.wikipedia.org/wiki/Electric_charge
The Athlone Press,ORG,https://en.wikipedia.org/wiki/Electric_charge
Massimo,PERSON,https://en.wikipedia.org/wiki/Electric_charge
University of California Press,ORG,https://en.wikipedia.org/wiki/Electric_charge
Collinson,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1733,DATE,https://en.wikipedia.org/wiki/Electric_charge
Encyclopedia Britannica,ORG,https://en.wikipedia.org/wiki/Electric_charge
George Stoney,PERSON,https://en.wikipedia.org/wiki/Electric_charge
2015,DATE,https://en.wikipedia.org/wiki/Electric_charge
Heilbron,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Chabay,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Nollet,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Friedrich,PERSON,https://en.wikipedia.org/wiki/Electric_charge
spring 1747.[37,DATE,https://en.wikipedia.org/wiki/Electric_charge
2003,DATE,https://en.wikipedia.org/wiki/Electric_charge
Buchwald,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Singal,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Aug 2024,DATE,https://en.wikipedia.org/wiki/Electric_charge
Robert Millikan's,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1747,DATE,https://en.wikipedia.org/wiki/Electric_charge
1986,DATE,https://en.wikipedia.org/wiki/Electric_charge
Alessandro Volta,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Journal of Physics,ORG,https://en.wikipedia.org/wiki/Electric_charge
1965,DATE,https://en.wikipedia.org/wiki/Electric_charge
1946,DATE,https://en.wikipedia.org/wiki/Electric_charge
Thomas Browne,PERSON,https://en.wikipedia.org/wiki/Electric_charge
10 October 2018,DATE,https://en.wikipedia.org/wiki/Electric_charge
James Clerk Maxwell,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Potamian,PERSON,https://en.wikipedia.org/wiki/Electric_charge
CT,GPE,https://en.wikipedia.org/wiki/Electric_charge
"Heilbron, J.L.",ORG,https://en.wikipedia.org/wiki/Electric_charge
United States,GPE,https://en.wikipedia.org/wiki/Electric_charge
2024-05-18,DATE,https://en.wikipedia.org/wiki/Electric_charge
Today,DATE,https://en.wikipedia.org/wiki/Electric_charge
Newton,PERSON,https://en.wikipedia.org/wiki/Electric_charge
O'Grady,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Zeitschrift für Naturforschung A.,ORG,https://en.wikipedia.org/wiki/Electric_charge
De Magnete,ORG,https://en.wikipedia.org/wiki/Electric_charge
1891,DATE,https://en.wikipedia.org/wiki/Electric_charge
Jefimenko,PERSON,https://en.wikipedia.org/wiki/Electric_charge
late 17th century.[13,DATE,https://en.wikipedia.org/wiki/Electric_charge
Fracastoro,PERSON,https://en.wikipedia.org/wiki/Electric_charge
the 17th and 18th centuries,DATE,https://en.wikipedia.org/wiki/Electric_charge
2022,DATE,https://en.wikipedia.org/wiki/Electric_charge
1833,DATE,https://en.wikipedia.org/wiki/Electric_charge
Berkeley Physics Course,ORG,https://en.wikipedia.org/wiki/Electric_charge
Roche,PERSON,https://en.wikipedia.org/wiki/Electric_charge
the middle of the 1500s,DATE,https://en.wikipedia.org/wiki/Electric_charge
"Heathcote, N.H. de V.",ORG,https://en.wikipedia.org/wiki/Electric_charge
1963,DATE,https://en.wikipedia.org/wiki/Electric_charge
2016-02-05,DATE,https://en.wikipedia.org/wiki/Electric_charge
Purcell,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Jonathan,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Wikimedia Commons,ORG,https://en.wikipedia.org/wiki/Electric_charge
Wiley,ORG,https://en.wikipedia.org/wiki/Electric_charge
1748,DATE,https://en.wikipedia.org/wiki/Electric_charge
Robert Boyle,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Watson,PERSON,https://en.wikipedia.org/wiki/Electric_charge
c. 624 to c. 546 BC,DATE,https://en.wikipedia.org/wiki/Electric_charge
Ruth,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Dover Publications,ORG,https://en.wikipedia.org/wiki/Electric_charge
American Journal of Physics,ORG,https://en.wikipedia.org/wiki/Electric_charge
Steven,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Franklin,PERSON,https://en.wikipedia.org/wiki/Electric_charge
Michael Faraday,PERSON,https://en.wikipedia.org/wiki/Electric_charge
1993,DATE,https://en.wikipedia.org/wiki/Electric_charge
Michael,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Dobek,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Milford,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Physical Review Physics Education Research,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
1910,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Tipler,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Quantum Optics Theory Group,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
15 June 2014,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
January 2005,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Repiev,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Alan,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Elena O.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
many years,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
22 January 2021,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
15 September 2023,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
17 January 2021,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Deena T.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Paul Villard,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Philosophical Transactions of the Royal Society of London,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
1997,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Suárez,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Physical Chemistry,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Paul M. S. Monk,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
1947,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
2 April 2019,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Artech House Publishers,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Saladi,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
John David,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
1801,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Aalto,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
www.britannica.com,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Jeff,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Kinsler,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
-01-2008,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
15 July 2017,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
2006,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
2013,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Glenn,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Frederick,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Craig A.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
The Journal of Investigative Dermatology,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Carmichael,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
15 May 2013,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Harvard University,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
University of Auckland,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
18 December 2015,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Einstein,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Springer,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
henrys,LOC,https://en.wikipedia.org/wiki/Electromagnetic_wave
Journal of Anatomy,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
13 June 2017,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
UM Libraries,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Planck,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Kelly,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Taflove,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Reitz,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
4 September 2017,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
John Wiley & Sons,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Ainsbury,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Jenaro,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Tao,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Rutherford,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Cordero,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Neel,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Drugs of Today,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
"Springer, Singapore",ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Maxwell,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
2001,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Charles,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Umstadter,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
26 July 2024,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Chen,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
17 May 2016,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
IARC,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Khan Academy,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
1941,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Heidelberg,GPE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Elmets,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Baatout,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Delgado,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
12 May 2015,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Haneef,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
J. J.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Shane,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Jonathan S.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Gerald O.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
17 December 1998,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
22 October 2013,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
8 March 2021,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Christy,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
2012,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Butterworth-Heinemann,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Purcell,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
J. M.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
1 November 2014,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
The Physics Hypertextbook,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Astronomy and Astrophysics Library,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Perez,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
4 June 2018,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Francois,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Davidson,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
March 2014,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Journal of Cerebral Blood Flow & Metabolism,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
International Agency for Research on Cancer,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Botelho,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Gracheva,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
18 October 2007,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Ritter,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Springer Berlin Heidelberg,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Weissman,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Crowther,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
8 November 1895,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Beck,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
NASA IPAC,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Ahire,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Capasso,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
US,GPE,https://en.wikipedia.org/wiki/Electromagnetic_wave
The Michigan Technic,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
31 May 2011,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Pearson Education,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
San Diego,GPE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Kerr,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Kochunni,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
S. F.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Fox,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Leal,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
1903,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Aton M.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Allen,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
William Herschel,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Sarah,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
McGraw-Hill Book Company,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
Addison Wesley,ORG,https://en.wikipedia.org/wiki/Electromagnetic_wave
James Arnold,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Byrnes,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Hertz,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Ana Margarida,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Jazir,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Snell,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
David J.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Alexander T.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
L. M.,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
1920,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
September 2010,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
Álvaro,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
Sipilä,PERSON,https://en.wikipedia.org/wiki/Electromagnetic_wave
1 February 2016,DATE,https://en.wikipedia.org/wiki/Electromagnetic_wave
